pk,comment,example,contributed_datapoint
9944,"Plurality is obligatory only in the verb phrase, and is marked optionally in the subject of the NP. “Plural marking on the noun phrase only becomes obligatory if large numbers are being talked about” (cf. Mortensen 1999:42). When a noun is modified by a numeral, plural number is also optional (Licht 1999:83).",,Olga Krasnoukhova 2013-12-22
9945,"Obligatory on pronouns 1PL, 2PL",,Simon van de Kerke 2013-10-01
9946,,,Olga Krasnoukhova 2013-12-22
9947,,,Olga Krasnoukhova 2013-12-22
9948,Not when modified by numeral,,Simon van de Kerke 2014-06-03
9949,,,Simon van de Kerke 2013-10-01
9950,,,Olga Krasnoukhova 2013-12-22
9951,,,Olga Krasnoukhova 2013-12-22
9952,,,Olga Krasnoukhova 2013-12-22
9953,,,Simon van de Kerke 2014-06-03
9954,,,Olga Krasnoukhova 2013-12-22
9955,Example (309) p.121 for modification by a numeral,,Olga Krasnoukhova 2013-12-22
9956,,,Simon van de Kerke 2013-10-01
9957,,,Olga Krasnoukhova 2013-12-22
9958,Certainty: ?,,Olga Krasnoukhova 2013-12-22
9959,,,Olga Krasnoukhova 2013-12-22
9960,,,Olga Krasnoukhova 2013-12-22
9961,,,Simon van de Kerke and Olga Krasnoukhova 2011-08-11
9962,"When a noun is modified by a numeral, the number marking is not obligatory with animate referents and often absent with inanimate referents. When numeral is not present, than there is a stong tendency to realize the number marking on human referents, less on non-human animates, and much less on inanimates (S. van de Kerke, p.c. 27.01.2011).",,Olga Krasnoukhova 2013-12-22
9963,,,Olga Krasnoukhova 2013-12-22
9964,"Not explicitly stated, but it looks like obligatory marking",,Simon van de Kerke 2013-10-01
9965,"Plural enclitic -bo can optionally attach to any noun that refers to a human indicating either a set of people in a group, a catergory of people in general, or multiple people acting separately. In order to specify collective meaning, the verbal suffixes -cueded or -beded are used, optionally with or without the plural enclitic -bo (cf. Fleck 2003:273). The plural enclitic also occurs (less commonly) on non-human referents to specify a heterogeneous category (cf. Fleck 2003:272).",,Olga Krasnoukhova 2013-12-22
9966,Not clear whether the use of plural marker with nouns denoting plural entities is simply possible or obligatory. Grondona (1998:61) notes that the plural suffix can be used with all nouns. Number marking is optional with a noun modified by a numeral (cf. Grondona 1998:91). Certainty: ?,,Olga Krasnoukhova 2013-12-22
9967,"Plural marker is obligatory on all nouns. When combined with a numeral or quantifier, the plural marker is absent (Verónica Nercesian, p.c. via Rik van Gijn).",,Olga Krasnoukhova 2013-12-22
9968,,,Olga Krasnoukhova 2013-12-22
9969,,,Olga Krasnoukhova 2013-12-22
9970,,,Simon van de Kerke 2014-06-03
9971,,,Simon van de Kerke 2013-10-01
9972,,,Pieter Muysken 2011-11-15
9973,,,Olga Krasnoukhova 2013-12-22
9974,,,Olga Krasnoukhova 2013-12-22
9975,"Much more frequent on animates than on inanimates, and much more frequent on humans. In other words, the higher on hierarchy the more likely is the use of the plural marker. (Sérgio Meira, p.c.)",,Olga Krasnoukhova 2013-12-22
10043,Certainty: ?,,Olga Krasnoukhova 2013-12-22
10044,,,Olga Krasnoukhova 2013-12-22
10045,,,Olga Krasnoukhova 2013-12-22
10046,,,Simon van de Kerke 2013-10-01
9976,Not clear whether the use of plural marker with nouns denoting plural entities is simply possible or obligatory. See example (p. 106) for agreement in number. There are examples of numeral for 'two' and of quantifiers modifiying nouns where nouns do occur with paucal (in case of numeral for 'two') or plural/collective marker (in case of quantifiers). Certainty: ?,,Olga Krasnoukhova 2013-12-22
9977,,,Simon van de Kerke 2013-10-01
9978,It is not clear whether plural marker is obligatory on (non-human) nouns when modified by a numeral higher than 1.,,Olga Krasnoukhova 2013-12-22
9979,"Used more frequently with animates than with inanimates. NB: in Cuzco Quechua, the plural marker is obligatory absent when a noun is modified by a numeral (p.c. Pieter Muysken)",,Olga Krasnoukhova 2013-12-22
9980,,,Simon van de Kerke 2014-06-03
9981,Not when modified by numeral,,Simon van de Kerke 2014-06-03
9982,Not when modified by numeral,,Simon van de Kerke 2014-06-03
9983,,,Simon van de Kerke 2014-06-03
9984,Data limited,,Simon van de Kerke 2014-06-03
9985,,,Simon van de Kerke 2014-06-03
9986,,,Olga Krasnoukhova 2013-12-22
9987,,,Simon van de Kerke 2014-06-03
9988,NB: 'Plural marking is obligatory except when a noun is preceded by a numeral' (Cole 1982:128).,,Olga Krasnoukhova 2013-12-22
9989,,,Simon van de Kerke 2014-06-03
9990,Not when modified by numeral,,Simon van de Kerke 2014-06-03
9991,'mass' interpretation leads to singular,,Simon van de Kerke 2014-06-03
9992,,,Simon van de Kerke 2014-06-03
9993,,,Simon van de Kerke 2014-06-03
9994,unless 'groups' come into play,,Simon van de Kerke 2014-06-03
9995,"It is not clear if the plural prefix is obligatory on human nouns, or whether it can occur exclusively on human nouns. Certainty: ?",,Olga Krasnoukhova 2013-12-22
9996,,,Simon van de Kerke 2013-10-01
9997,,,Simon van de Kerke and Olga Krasnoukhova 2011-08-11
9998,,,Olga Krasnoukhova 2013-12-22
9999,Plural of nouns denoting human and animate referents is formed by postposing the reduced form of the 3rd person plural animate pronoun /pIk/. Nouns denoting plants and inanimate objects usually take the partitive-collective suffix -k to mark plural (cf. Gómez 1990:79-80). The co-occurrence of the partitive-collective suffix with a numeral is optional (cf. Gómez 1990:122). Certainty: ?,,Olga Krasnoukhova 2013-12-22
10000,,,Olga Krasnoukhova 2013-12-22
10001,,,Olga Krasnoukhova 2013-12-22
10002,,,Simon van de Kerke 2013-10-01
10003,,,Pieter Muysken 2011-11-15
10004,,,Olga Krasnoukhova 2013-12-22
10005,,,Olga Krasnoukhova 2013-12-22
10006,,,Simon van de Kerke 2013-10-01
10007,"NB: There is obligatory marking for all nouns, regardless of animacy status at the beginning of a narrative or discourse, after that (once they have been established as topics) it becomes optional. When combined with a numeral or quantifier, plural marking on the noun is absent  (González, p.c. via Rik van Gijn).",,Olga Krasnoukhova 2013-12-22
10008,"See note. Guirardello (1999:56) mentions that the plural marker is used only with animate referents, its use with inanimates is regarded ungrammatical. There is, however, an other factor which plays a role: with Dative NPs, the plural marker or the collective marker is required with human nouns, and seems to be optional with non-human animates (the presence of a quantifier or a numeral would be enough to give a non-singular meaning). With inanimate nouns the use of the plural morpheme is not possible (collective marker can be used) (cf. Guirardello 1999:58-61).",,Olga Krasnoukhova 2013-12-22
10009,"Much more frequent on animates than on inanimates, and much more frequent on humans. In other words, the higher on hierarchy the more likely is the use of the plural marker. (Sérgio Meira, p.c.)",,Olga Krasnoukhova 2013-12-22
10010,,,Pieter Muysken 2011-11-15
10011,"When a noun is modified by a numeral, it can optionally be marked for plural. It is more common to mark the noun in combination with a numeral for plural if it refers to a human. In contrast, if the noun modified by a numeral does not refer to a human, it is unlikely to be marked for plural (cf. Olawsky 2006:367).",,Olga Krasnoukhova 2013-12-22
10012,,,Simon van de Kerke 2014-06-03
10013,,,Olga Krasnoukhova 2013-12-22
10014,"The plural suffix is used only when the speaker wants to emphasize plurality, both with animate and inanimate referents.",,Olga Krasnoukhova 2013-12-22
10015,,,Olga Krasnoukhova 2013-12-22
10016,"Plural marker can be omitted if plurality is clear from the context, e.g. a noun is modified by a numeral (cf. Faust & Loos 2002:73).",,Olga Krasnoukhova 2013-12-22
10017,Number marking is optional when a noun is modified by a numeral (see da Cruz 2011:269),,Olga Krasnoukhova 2013-12-22
10018,,,Simon van de Kerke 2013-10-01
10019,"A complicated system of plurality marking, there is a split in pl.mark. within the inanimate nouns, whereas all animate nouns mark plural (van Gijn 2006:95)",,Olga Krasnoukhova 2013-12-22
10020,,,Olga Krasnoukhova 2013-12-22
10021,,,Olga Krasnoukhova 2013-12-22
10022,,,Olga Krasnoukhova 2013-12-22
10023,,,Olga Krasnoukhova 2013-12-22
10024,"prefix caa- forms a pair/two of, but it is rare",,Simon van de Kerke 2013-10-01
10025,,,Olga Krasnoukhova 2013-12-22
10026,Certainty: ?,,Olga Krasnoukhova 2013-12-22
10027,,,Simon van de Kerke 2014-06-03
10028,,,Simon van de Kerke 2013-10-01
10029,,,Olga Krasnoukhova 2013-12-22
10030,,,Olga Krasnoukhova 2013-12-22
10031,,,Olga Krasnoukhova 2013-12-22
10032,,,Olga Krasnoukhova 2013-12-22
10033,,,Simon van de Kerke 2014-06-03
10034,,,Olga Krasnoukhova 2013-12-22
10035,"Enclitic =ekatse 'DL' (cf. Guillaume 2008:74). Guillaume (2008:480) notes that '[a]lthough number tends to be marked in many cases, it is not an obligatory category of the NP'.  In many example both plural and dual markers are present.",,Olga Krasnoukhova 2013-12-22
10036,,,Simon van de Kerke 2014-06-03
10037,,,Olga Krasnoukhova 2013-12-22
10038,,,Simon van de Kerke 2014-06-03
10039,,,Olga Krasnoukhova 2013-12-22
10040,,,Olga Krasnoukhova 2013-12-22
10041,,,Simon van de Kerke 2013-10-01
10050,"Huaca? Lexeme B 48, ex. 4.50",,Simon van de Kerke 2013-10-01
10051,,,Olga Krasnoukhova 2013-12-22
10052,"NB: About 10 stance verbs have suppletive forms for sg, du, or pl. Number is not marked on the noun itself but by pronominal cross-referencing on the verb. The sg/nsg distinction in 3rd p pronouns only applies for animates; all inanimates have zero pronominal cross-referencing. However, the verbal suffix -rawa 'nsg.fem' is used with all types of fem.nouns, both animate and inanimate (cf. Dixon 2004:75). See p.75 for the related distinctions shown lexically.",,Olga Krasnoukhova 2013-12-22
10053,,,Olga Krasnoukhova 2013-12-22
10054,,,Simon van de Kerke 2014-06-03
10055,,,Olga Krasnoukhova 2013-12-22
10056,,,Olga Krasnoukhova 2013-12-22
10057,,,Simon van de Kerke 2013-10-01
10058,,,Olga Krasnoukhova 2013-12-22
10059,,,Olga Krasnoukhova 2013-12-22
10060,,,Olga Krasnoukhova 2013-12-22
10061,,,Olga Krasnoukhova 2013-12-22
10062,,,Simon van de Kerke and Olga Krasnoukhova 2011-08-11
10063,,,Olga Krasnoukhova 2013-12-22
10064,,,Olga Krasnoukhova 2013-12-22
10065,Not mentioned,,Simon van de Kerke 2013-10-01
10066,,,Olga Krasnoukhova 2013-12-22
10067,,,Olga Krasnoukhova 2013-12-22
10068,,,Olga Krasnoukhova 2013-12-22
10069,,,Olga Krasnoukhova 2013-12-22
10070,,,Olga Krasnoukhova 2013-12-22
10071,There exists a number of classiffiers for pairs;,,Simon van de Kerke 2014-06-03
10072,,,Simon van de Kerke 2013-10-01
10073,,,Pieter Muysken 2011-11-15
10074,,,Olga Krasnoukhova 2013-12-22
10075,"Human referents can take collective marker, or can occur with a dual marker. The latter is not productive (cf. Jung 2008:132)",,Olga Krasnoukhova 2013-12-22
10076,,,Olga Krasnoukhova 2013-12-22
10077,Dual marker is used just with a few nouns that naturally come in pairs (cf. Vidal 2001:91).,,Olga Krasnoukhova 2013-12-22
10078,,,Simon van de Kerke 2013-10-01
10079,,,Olga Krasnoukhova 2013-12-22
10080,,,Olga Krasnoukhova 2013-12-22
10081,,,Simon van de Kerke 2014-06-03
10082,,,Simon van de Kerke 2014-06-03
10083,,,Simon van de Kerke 2014-06-03
10084,,,Simon van de Kerke 2014-06-03
10085,,,Simon van de Kerke 2014-06-03
10086,,,Simon van de Kerke 2014-06-03
10087,,,Olga Krasnoukhova 2013-12-22
10088,,,Simon van de Kerke 2014-06-03
10089,,,Olga Krasnoukhova 2013-12-22
10090,,,Simon van de Kerke 2014-06-03
10091,The only dialect with an element -rapqa 'ambos',,Simon van de Kerke 2014-06-03
10092,,,Simon van de Kerke 2014-06-03
10093,,,Simon van de Kerke 2014-06-03
10094,,,Simon van de Kerke 2014-06-03
10095,,,Simon van de Kerke 2014-06-03
10096,Certainty: ?,,Olga Krasnoukhova 2013-12-22
10097,,,Simon van de Kerke 2013-10-01
10098,,,Simon van de Kerke and Olga Krasnoukhova 2011-08-11
10099,,,Olga Krasnoukhova 2013-12-22
10100,Only with animate nouns. The reduced forms of 3rd person dual (and plural) animate pronouns function to dualize (and pluralize) animate nouns and pronouns; the inanimate nouns can be only pluralized by the partitive-collective suffix -k (cf. Gómez 1990:49).,,Olga Krasnoukhova 2013-12-22
10101,,,Olga Krasnoukhova 2013-12-22
10102,,,Olga Krasnoukhova 2013-12-22
10103,,,Simon van de Kerke 2013-10-01
10104,,,Pieter Muysken 2011-11-15
10105,,,Olga Krasnoukhova 2013-12-22
10106,,,Olga Krasnoukhova 2013-12-22
10107,,,Simon van de Kerke 2013-10-01
10108,,,Olga Krasnoukhova 2013-12-22
10109,,,Olga Krasnoukhova 2013-12-22
10110,,,Olga Krasnoukhova 2013-12-22
10111,,,Pieter Muysken 2011-11-15
10112,Paucal and dual marking is found only on verbs (cf. Olawsky 2006:374).,,Olga Krasnoukhova 2013-12-22
10113,,,Simon van de Kerke 2014-06-03
10114,Certainty: ?,,Olga Krasnoukhova 2013-12-22
10115,Certainty: ?,,Olga Krasnoukhova 2013-12-22
10116,,,Olga Krasnoukhova 2013-12-22
10117,,,Olga Krasnoukhova 2013-12-22
10118,,,Olga Krasnoukhova 2013-12-22
10119,,,Simon van de Kerke 2013-10-01
10120,,,Olga Krasnoukhova 2013-12-22
10121,,,Olga Krasnoukhova 2013-12-22
10122,,,Olga Krasnoukhova 2013-12-22
10123,,,Olga Krasnoukhova 2013-12-22
10124,,,Olga Krasnoukhova 2013-12-22
10125,,,Simon van de Kerke 2013-10-01
10126,,,Olga Krasnoukhova 2013-12-22
10127,Certainty: ?,,Olga Krasnoukhova 2013-12-22
10128,,,Simon van de Kerke 2014-06-03
10129,,,Simon van de Kerke 2013-10-01
10130,,,Olga Krasnoukhova 2013-12-22
10131,,,Olga Krasnoukhova 2013-12-22
10132,,,Olga Krasnoukhova 2013-12-22
10133,,,Olga Krasnoukhova 2013-12-22
10134,,,Simon van de Kerke 2014-06-03
10135,,,Olga Krasnoukhova 2013-12-22
10136,,,Olga Krasnoukhova 2013-12-22
10137,,,Simon van de Kerke 2014-06-03
10138,,,Olga Krasnoukhova 2013-12-22
10139,,,Simon van de Kerke 2014-06-03
10140,,,Olga Krasnoukhova 2013-12-22
10141,,,Olga Krasnoukhova 2013-12-22
10142,,,Simon van de Kerke 2013-10-01
10143,Certainty: ?,,Olga Krasnoukhova 2013-12-22
10144,Certainty: ?,,Olga Krasnoukhova 2013-12-22
10145,,,Olga Krasnoukhova 2013-12-22
10146,Certainty: ?,,Olga Krasnoukhova 2013-12-22
10147,,,Simon van de Kerke 2013-10-01
10148,,,Olga Krasnoukhova 2013-12-22
10149,,,Olga Krasnoukhova 2013-12-22
10150,,,Simon van de Kerke 2014-06-03
10151,,,Simon van de Kerke 2013-10-01
10153,,,Olga Krasnoukhova 2013-12-22
10154,,,Olga Krasnoukhova 2013-12-22
10155,,,Simon van de Kerke 2014-06-03
10156,,,Olga Krasnoukhova 2013-12-22
10157,,,Olga Krasnoukhova 2013-12-22
10158,,,Simon van de Kerke 2013-10-01
10159,,,Olga Krasnoukhova 2013-12-22
10160,,,Olga Krasnoukhova 2013-12-22
10161,,,Olga Krasnoukhova 2013-12-22
10162,,,Olga Krasnoukhova 2013-12-22
10163,,,Simon van de Kerke and Olga Krasnoukhova 2011-08-11
10164,,,Olga Krasnoukhova 2013-12-22
10165,,,Olga Krasnoukhova 2013-12-22
10166,Not mentioned,,Simon van de Kerke 2013-10-01
10167,,,Olga Krasnoukhova 2013-12-22
10168,Realized as a suffix (cf. Grondona 1998:52),,Olga Krasnoukhova 2013-12-22
10169,,,Olga Krasnoukhova 2013-12-22
10170,,,Olga Krasnoukhova 2013-12-22
10171,,,Olga Krasnoukhova 2013-12-22
10172,,,Simon van de Kerke 2014-06-03
10173,,,Simon van de Kerke 2013-10-01
10174,,,Pieter Muysken 2011-11-15
10175,,,Olga Krasnoukhova 2013-12-22
10176,,,Olga Krasnoukhova 2013-12-22
10177,,,Olga Krasnoukhova 2013-12-22
10178,,,Olga Krasnoukhova 2013-12-22
10179,,,Simon van de Kerke 2013-10-01
10180,,,Olga Krasnoukhova 2013-12-22
10181,,,Olga Krasnoukhova 2013-12-22
10182,,,Simon van de Kerke 2014-06-03
10183,,,Simon van de Kerke 2014-06-03
10184,,,Simon van de Kerke 2014-06-03
